spawn	6
temporary	6
prohibitive	6
empty	6
nice	6
prime	6
amplification	6
academia	6
reader	6
timereversed	6
meeting	6
rx	6
receiverside	6
acted	6
bashore	6
tran	6
combinatorial	6
acreage	6
gor	6
wtd	6
approached	6
acknowledges	6
landing	6
majer	6
amos	6
heard	6
stressstrain	6
participate	6
granular	6
evaporite	6
compacted	6
dh	6
wr	6
kravtsov	6
overestimated	6
glued	6
occured	6
multiphase	6
argue	6
sandrelated	6
indebted	6
fina	6
spwla	6
specially	6
delivers	6
ensuring	6
desert	6
evolved	6
surveyor	6
detectability	6
sed	6
sketched	6
interactively	6
temporally	6
breakout	6
evidenced	6
mudcake	6
corporate	6
fletcher	6
tv	6
microearthquake	6
eye	6
manufacture	6
ultra	6
utilised	6
incurred	6
dan	6
geophysically	6
machined	6
boundaryintegral	6
playing	6
phil	6
objectively	6
generalised	6
lg	6
altering	6
vanish	6
doms	6
trail	6
seneca	6
subtract	6
geoscientists	6
overhang	6
stefani	6
herrmann	6
elongation	6
interestingly	6
deepening	6
distinctly	6
diversity	6
nc	6
geo	6
zd	6
statement	6
gjo	6
curvilinear	6
adversely	6
thirdorder	6
lagrange	6
augmented	6
deng	6
philadelphia	6
designated	6
oxide	6
masking	6
chert	6
metasediments	6
insertion	6
commenced	6
drawing	6
button	6
christopher	6
visualisation	6
texture	6
inspected	6
roest	6
inducing	6
irrespective	6
generality	6
totalfield	6
intruded	6
plutonic	6
geometrics	6
philip	6
protection	6
coiled	6
repeatedly	6
slimhole	6
alluvial	6
hartman	6
concealed	6
spectrem	6
onboard	6
photo	6
priority	6
biotite	6
abundance	6
zonation	6
chargeabilities	6
chris	6
predictability	6
kd	6
goodway	6
lsqr	6
uncalibrated	6
blackbox	6
td	6
cnpc	6
steadily	6
miao	6
university	6
qu	6
maximizes	6
restrictive	6
biasing	6
mation	6
encompassing	6
fourdimensional	6
manageable	6
ndimensional	6
speaking	6
tsinghua	6
inferior	6
instrumental	6
useless	6
exhaustive	6
overwhelming	6
commitment	6
judged	6
evidently	6
unstructured	6
succession	6
hamiltonian	6
hamilton	6
engquist	6
iversen	6
kirkpatrick	6
joumel	6
katz	6
spectrumversusoffset	6
frequencyoffset	6
calsis	6
chebyshev	6
nonorthogonal	6
suffice	6
idealized	6
sine	6
treating	6
web	6
gx	6
pseudorayleigh	6
paillet	6
nondestructive	6
pentium	6
acta	6
subregion	6
submatrix	6
ters	6
submatrices	6
backward	6
berryman	6
relied	6
karen	6
collapsed	6
karhunenloeve	6
kaufmann	6
assisted	6
pullapart	6
serpa	6
steven	6
ohio	6
occasional	6
pertamina	6
geco	6
territory	6
refining	6
polarisation	6
impediment	6
coggon	6
wynn	6
bh	6
shearing	6
raise	6
b	6
altimeter	6
directionality	6
coinciding	6
imposing	6
cuau	6
ryu	6
card	6
kb	6
raiche	6
stripped	6
teukolsky	6
sysem	6
feldspar	6
quartzclay	6
hsu	6
saturating	6
stanley	6
magnetometric	6
targeted	6
handheld	6
configured	6
pj	6
markovbayes	6
blackhawk	6
clayey	6
disposed	6
leak	6
dickenson	6
geotech	6
chaimov	6
mcaulay	6
greedy	6
comput	6
mudrock	6
avoinversion	6
smeared	6
raybased	6
fiberglass	6
waterflood	6
barinas	6
venezuela	6
bluebellaltamont	6
conserve	6
packing	6
thinly	6
hu	6
fluidflow	6
danbom	6
exploited	6
rigidity	6
spreadsheet	6
tile	6
geoterrex	6
f	6
pursued	6
anorthosite	6
kurtz	6
gurevich	6
sealed	6
studyarea	6
eurasian	6
chao	6
phraya	6
pushed	6
finn	6
blankenship	6
contouring	6
season	6
thirdly	6
voxel	6
geoscientist	6
randomness	6
cleanup	6
revolution	6
surgically	6
nonhorizontal	6
parallelsurface	6
bk	6
preconditioned	6
loan	6
accelerated	6
jk	6
byproduct	6
unusually	6
deteriorate	6
bj	6
velocitystress	6
transpose	6
anti	6
estimator	6
inflection	6
fairfield	6
needle	6
zipper	6
colocated	6
foltinek	6
useable	6
factorized	6
foufoulageorgiou	6
borselen	6
lem	6
endon	6
kabir	6
commonazimuth	6
notfors	6
transparent	6
strict	6
ilya	6
longspread	6
thomsens	6
timemigrated	6
byun	6
print	6
arrivaltime	6
tbis	6
waluyo	6
maximization	6
cutler	6
primarytomultiple	6
amplified	6
bahia	6
sacchi	6
compress	6
descending	6
prospection	6
michigan	6
stan	6
leaking	6
iverson	6
svwave	6
rizer	6
markedly	6
ekofisk	6
nicolao	6
jurado	6
prop	6
inform	6
eigenfunctions	6
parametrized	6
distorts	6
minimumdelay	6
palmer	6
welllogging	6
decompression	6
overlapped	6
ramstad	6
distinguishing	6
timevarying	6
mother	6
doug	6
residualstatics	6
traversed	6
saito	6
hatherly	6
oceanography	6
momentum	6
marble	6
compartmentalization	6
glycerin	6
adsorbed	6
claystone	6
claybearing	6
joined	6
assured	6
hysteresis	6
aqueous	6
sponge	6
electrokinetics	6
westerly	6
sending	6
crossbedded	6
responds	6
drained	6
concrete	6
ridgefield	6
ct	6
intern	6
colorcoded	6
crossplotting	6
bandlimitation	6
frequencyindependent	6
neuberg	6
gasoil	6
dissolved	6
geostack	6
penneabilities	6
chronostratigraphic	6
kinman	6
ifp	6
isodepth	6
sidetrack	6
emerge	6
subbottom	6
ij	6
ka	6
fournier	6
campos	6
fish	6
backhousing	6
denoting	6
shalesand	6
lefeuvre	6
ettrich	6
subvertical	6
parameterize	6
cracknormal	6
summarised	6
ohanian	6
pyraknolte	6
pointsource	6
manghnani	6
lac	6
logscale	6
prevented	6
truncate	6
nonproductive	6
relevance	6
pothole	6
donkey	6
ampolex	6
visualize	6
voxelgeo	6
autopicker	6
inlines	6
algal	6
advocated	6
hendricks	6
plunging	6
mohall	6
deepwater	6
reinterpretation	6
channeling	6
muddy	6
bopd	6
imported	6
ky	6
seminole	6
lucia	6
dilatational	6
rvsps	6
kilometre	6
ernst	6
asymptotics	6
bayes	6
quadrant	6
sedimentological	6
chavent	6
hydrofracturing	6
semimajor	6
semiminor	6
fehler	6
ellipsoid	6
krebes	6
pw	6
kindly	6
fo	6
ogs	6
regularizator	6
bohm	6
hodogram	6
subcommittee	6
inmine	6
spokane	6
backfilled	6
bison	6
livelybrooks	6
ramac	6
baysal	6
turner	6
mineralised	6
infinitesimal	6
waterloo	6
supergroup	6
kiel	6
ovum	6
hpm	6
cored	6
controlledsource	6
orange	6
emi	6
fc	6
gv	6
schmidt	6
freespace	6
steamzone	6
steamliquid	6
ramirez	6
audiofrequency	6
flattest	6
hy	6
camfield	6
wathaman	6
bandelier	6
teleseismic	6
lims	6
ivcs	6
tributary	6
ean	6
transects	6
eigenstructure	6
yy	6
harmful	6
geoltrain	6
sandbodies	6
altrextm	6
flanking	6
peek	6
automating	6
timefilter	6
berryhill	6
preference	6
fa	6
grt	6
triplications	6
lambare	6
endpoint	6
wavefrontconstruction	6
fluorinert	6
lode	6
pentiumbased	6
ovoid	6
massivesulfide	6
ton	6
platinum	6
highway	6
bulli	6
swiss	6
exploded	6
strip	6
sinoquet	6
unfold	6
adler	6
stype	6
faxis	6
topsoil	6
conical	6
borden	6
brewster	6
olhoeft	6
brookswood	6
beres	6
usace	6
polluted	6
holocene	6
floral	6
minivibrator	6
homeomorphic	6
postexcavation	6
granodiorite	6
corry	6
shopping	6
mall	6
legchenko	6
delaytime	6
cyclesm	6
porting	5
parsytec	5
decomposing	5
rational	5
highperformance	5
mpi	5
mimd	5
teraflop	5
startup	5
maturity	5
awkward	5
newer	5
lianjie	5
pertains	5
connect	5
extrapolator	5
devised	5
consumed	5
hassanzadeh	5
salient	5
standpoint	5
perturbing	5
dipdependent	5
loosely	5
pig	5
capturing	5
ordering	5
unrelated	5
functionality	5
opened	5
joseph	5
farm	5
singlepe	5
domestic	5
scratch	5
bonded	5
confirming	5
heritage	5
discretizing	5
submodel	5
brazilian	5
burkhard	5
deduce	5
practise	5
wellsuited	5
safe	5
quotient	5
disappear	5
chesnokov	5
fellowship	5
overlaid	5
subsea	5
northward	5
concurrent	5
gerard	5
faculty	5
rf	5
stockwell	5
octave	5
tab	5
precipitation	5
griffin	5
sourcedetector	5
sonde	5
arrives	5
blue	5
jo	5
daley	5
gypsy	5
d	5
documentation	5
frankel	5
hydraulically	5
benchtop	5
prepare	5
lighter	5
polycrystalline	5
softening	5
hr	5
chloride	5
hj	5
abstr	5
nf	5
hashinshtrikman	5
sheetlike	5
electrochemical	5
depart	5
superiority	5
plc	5
coates	5
michel	5
alternately	5
pdo	5
pound	5
segmented	5
beach	5
mappable	5
doublet	5
concluding	5
mary	5
cole	5
tk	5
dealt	5
uncommon	5
striping	5
trenching	5
deploy	5
awarded	5
spare	5
laying	5
agl	5
monk	5
unrecognized	5
rig	5
obstruction	5
incorrectly	5
hawkins	5
geophoneground	5
hijden	5
krohn	5
orogeny	5
anticlines	5
raytracer	5
resimulated	5
abasing	5
neff	5
progressed	5
anton	5
mispositioned	5
raynaud	5
cheap	5
uniformity	5
notably	5
zoback	5
nonuniform	5
squeezing	5
affords	5
douma	5
surprise	5
tiny	5
pressed	5
inevitably	5
waveletbased	5
gouveia	5
recommend	5
stork	5
blake	5
sphalerite	5
anacon	5
mgal	5
clearance	5
hydrothermally	5
ingredient	5
thii	5
ewing	5
polyhedral	5
mouse	5
causative	5
linkage	5
pt	5
undulating	5
interbeds	5
granitoid	5
ic	5
persistent	5
thinning	5
twofold	5
subassemblies	5
subassembly	5
stainless	5
heating	5
wellhead	5
pile	5
silicification	5
carlin	5
southcentral	5
spectrometer	5
gi	5
develops	5
terrestrial	5
pearson	5
jain	5
delineates	5
interfering	5
anglo	5
ranking	5
grading	5
perry	5
groundbased	5
corrupted	5
ineffective	5
bale	5
christian	5
occasion	5
nonaliased	5
acm	5
sing	5
cheaper	5
anterior	5
lowermost	5
put	5
ao	5
px	5
lin	5
polynomical	5
reinforce	5
cao	5
nonlinearly	5
tapered	5
ubc	5
agip	5
pulsonic	5
lindsay	5
excel	5
song	5
overcoming	5
schafer	5
aforementioned	5
translating	5
pressurization	5
responding	5
ent	5
isa	5
plusminus	5
diminishing	5
fluctuating	5
noticing	5
proving	5
inevitable	5
leaf	5
barely	5
judicious	5
aware	5
jeff	5
imagination	5
minphase	5
completing	5
broaden	5
qabsorptive	5
colored	5
walden	5
figl	5
inria	5
earliest	5
hamiltonjacobi	5
joining	5
isaaks	5
conditionally	5
cooling	5
cv	5
gslib	5
orlando	5
wavetype	5
inequality	5
ifremer	5
abel	5
subproblems	5
subregions	5
ments	5
reasoning	5
inverts	5
generalizes	5
dilley	5
chung	5
weather	5
haddon	5
rai	5
tackle	5
abramowitz	5
murillo	5
essence	5
integrand	5
cauchy	5
round	5
mao	5
differentiable	5
takeoff	5
yao	5
siliciclastics	5
wackestones	5
biggest	5
diverse	5
feeder	5
allochthonous	5
withdrawal	5
intervening	5
mobilization	5
interplay	5
moore	5
emplacement	5
microsoft	5
singlelayer	5
pullammanappallil	5
unravel	5
halfgraben	5
cinder	5
mic	5
shading	5
rifting	5
bbl	5
elusive	5
jacobobad	5
thrusting	5
presumed	5
dominating	5
watertable	5
occupied	5
emphasizes	5
uber	5
poroser	5
medien	5
migas	5
effected	5
jakarta	5
geoquest	5
nonexclusive	5
grabens	5
participation	5
rolled	5
insulating	5
circumvent	5
selectively	5
emap	5
cip	5
diminishes	5
referenced	5
zhiyi	5
mise	5
menu	5
deconvolving	5
marquardt	5
penetrates	5
decomposes	5
lamontagne	5
ut	5
sidorov	5
tickshaev	5
stabilizing	5
derivable	5
forcing	5
textbook	5
cattach	5
distant	5
microscopic	5
ash	5
inland	5
circulation	5
diluted	5
juan	5
disagreement	5
gebran	5
tectonophysics	5
magazine	5
shield	5
bristow	5
observational	5
illuminates	5
toluene	5
chemistry	5
lw	5
introductory	5
assembled	5
duijndam	5
invariance	5
omit	5
locity	5
esti	5
interceptslope	5
abnormal	5
severity	5
hydrocarbonbearing	5
fi	5
nonhydrocarbon	5
hw	5
tatham	5
switched	5
openhole	5
unambiguous	5
corroborate	5
compressible	5
indistinguishable	5
gasfilled	5
hunting	5
ascertain	5
multiwell	5
lithofacies	5
horizontallylayered	5
contacting	5
consequent	5
declination	5
nonrandom	5
semirandom	5
sourceparameter	5
bracewell	5
equalized	5
todoeschuck	5
tween	5
archive	5
diabase	5
northwestsoutheast	5
niblett	5
mccrank	5
sheng	5
aow	5
lopatnikov	5
rameters	5
vb	5
indian	5
inset	5
dmr	5
concession	5
ultramafic	5
vl	5
surv	5
leveling	5
ski	5
pseudogravity	5
mcmurdo	5
casertz	5
volcano	5
elongate	5
subparallel	5
minimally	5
breeding	5
cumbersome	5
favour	5
gonzalez	5
addisonwesley	5
behaved	5
decultured	5
dy	5
prismatic	5
iterating	5
smoothest	5
nolet	5
preconditioner	5
viceversa	5
calibrating	5
dropping	5
burn	5
decaying	5
invoked	5
resolvability	5
cancellation	5
quency	5
stabilization	5
programmable	5
decibel	5
marr	5
dyadic	5
intell	5
steer	5
bear	5
medical	5
alike	5
op	5
unwrapping	5
kn	5
ji	5
recovers	5
oversampled	5
discarding	5
decimated	5
skill	5
timely	5
shaping	5
chilcoat	5
xp	5
pertinent	5
digicon	5
outputorientated	5
prohibitively	5
oversampling	5
decimation	5
nonzerooffset	5
semiaxis	5
tariq	5
dirk	5
absracts	5
layerstripping	5
contr	5
succesfully	5
stepping	5
bone	5
fist	5
fossil	5
pageoph	5
blanch	5
marzetta	5
keydar	5
infrastructure	5
tracetotrace	5
subseries	5
theoretic	5
dennis	5
clayrich	5
svenning	5
fair	5
translates	5
spacefrequency	5
reformulated	5
reverberant	5
obscured	5
initialize	5
eigendecomposition	5
goodness	5
tong	5
rectilinear	5
upcoming	5
alfaraj	5
initialized	5
supergather	5
granli	5
simpedance	5
bednar	5
polycepstra	5
retrieve	5
ztransform	5
vail	5
appearing	5
autocorrelations	5
flattening	5
swell	5
boost	5
invisible	5
eyw	5
pgs	5
englewood	5
baeten	5
learned	5
nested	5
quantized	5
subbands	5
bv	5
fbi	5
cascading	5
reside	5
grayscale	5
enormous	5
precomputed	5
inputbased	5
dessing	5
deficiency	5
refractors	5
hoc	5
unevenly	5
diebold	5
civil	5
automate	5
bust	5
trip	5
professional	5
thoroughly	5
constructively	5
sharma	5
questionable	5
facet	5
lq	5
paffenholz	5
interparticle	5
cracklike	5
physicochemical	5
swellometer	5
absorbs	5
pride	5
haartsen	5
dutch	5
enters	5
claimed	5
airy	5
timeshifted	5
overcorrection	5
avaeffects	5
compensates	5
wkbj	5
lkm	5
visualized	5
mcgill	5
planetary	5
stoneleypermeability	5
tucker	5
chronostratigraphy	5
emphasizing	5
mbpr	5
employment	5
gascharged	5
hydrophoneonly	5
peddy	5
hyndman	5
svelocity	5
collaborative	5
pedersen	5
compartment	5
macroscopic	5
elevated	5
functionals	5
nonparametric	5
correctness	5
quasis	5
frasier	5
qpwave	5
tih	5
qpqp	5
eap	5
approval	5
crackstrike	5
corresponded	5
govern	5
interfacial	5
tangential	5
il	5
jointed	5
balkema	5
sadm	5
discussing	5
wirelines	5
nonverticalincidence	5
compelling	5
tying	5
condensed	5
timedepth	5
midland	5
lose	5
tolerated	5
raymond	5
exaggerated	5
almond	5
doubled	5
ismay	5
legacy	5
undergraduate	5
pace	5
highstand	5
narrower	5
perception	5
turbidity	5
bent	5
upside	5
occasionally	5
suspected	5
subbasaltic	5
lefthand	5
pseudoinverse	5
will	5
singularvalue	5
buchen	5
unlimited	5
actively	5
albert	5
repeatable	5
normalize	5
kr	5
raywidth	5
ditmar	5
voronoi	5
niitsuma	5
standardization	5
exchanged	5
arranging	5
wb	5
landmark	5
stigant	5
proposal	5
stopes	5
hinde	5
kambalda	5
sd	5
stope	5
polytechnique	5
released	5
goldbearing	5
serzu	5
tsai	5
multiplesource	5
bleeker	5
confidently	5
neep	5
saga	5
shaleline	5
toop	5
silty	5
contrasted	5
unheated	5
hoversten	5
mbytes	5
soviet	5
fence	5
jacobson	5
ki	5
ranganayaki	5
boiler	5
feedwater	5
weedon	5
airearth	5
microwave	5
depolarization	5
pellerin	5
trilinear	5
vv	5
ferguson	5
lewry	5
rottenstone	5
hanson	5
boyce	5
planet	5
repetitive	5
boerner	5
foredeep	5
onwj	5
tibet	5
violate	5
biostratigraphic	5
episode	5
offline	5
annotated	5
sismage	5
multiattribute	5
wrench	5
fluvialdeltaic	5
nolan	5
bulleted	5
postsdm	5
recomputing	5
guiziou	5
westeast	5
conjecture	5
toe	5
pollen	5
fork	5
steepdipping	5
thorbecke	5
pathintegral	5
migmtion	5
sixtyfive	5
opreni	5
velocityfunctions	5
bingather	5
wtmmi	5
finitedifferencing	5
fowler	5
advection	5
meshbey	5
memorial	5
kessler	5
intersalt	5
mold	5
cote	5
blanche	5
ashanti	5
owned	5
sheldon	5
ware	5
geosection	5
labrador	5
wilb	5
modelingmigration	5
creighton	5
qsh	5
agterberg	5
oldfield	5
wavefmnt	5
bannister	5
benchmarked	5
transportation	5
roesset	5
palinspastic	5
tetrahedron	5
nearhyperbolic	5
malaysia	5
probing	5
dillow	5
asbuilt	5
earthen	5
scollar	5
footslope	5
monostatic	5
geophonc	5
siggins	5
debyetype	5
pulseekko	5
huggenberger	5
delaware	5
ara	5
placentia	5
nearshore	5
wroxeter	5
wheel	5
huntectm	5
holocenepleistocene	5
lutemauer	5
precorrelation	5
vsw	5
gts	5
wong	5
everitt	5
ez	5
alterant	5
integrator	5
tecnor	5
spontaneous	5
asphalt	5
gasoline	5
lmthick	5
unmanned	5
weidelt	5
polepotential	5
fang	5
postplus	5
tcltk	5
gui	5
tinkle	5
meeder	5
sollie	4
blocking	4
mittet	4
aggregate	4
microsecond	4
phillip	4
language	4
gigaflops	4
ber	4
dram	4
achieves	4
cache	4
backwards	4
intervention	4
ce	4
jason	4
crux	4
raykirchhoff	4
minnesota	4
interconnect	4
tabulated	4
lessen	4
wf	4
luna	4
distributedmemory	4
pursue	4
crada	4
um	4
antialiased	4
eugene	4
grown	4
sophistication	4
popularity	4
encoded	4
manipulate	4
manipulating	4
spawned	4
farming	4
frequent	4
standalone	4
sends	4
scaleability	4
doherty	4
monday	4
undesired	4
shwaves	4
zeng	4
converging	4
thrusted	4
nicoletis	4
congress	4
kunz	4
tubewave	4
airfilled	4
alongside	4
crosssectional	4
losing	4
borebole	4
symmetrical	4
proposes	4
synthesize	4
lavergne	4
lindseth	4
transported	4
siberia	4
carl	4
eurasia	4
billion	4
floodplain	4
addressing	4
gem	4
budiansky	4
neumann	4
zook	4
tomoseis	4
westinghouse	4
pen	4
friable	4
creep	4
uniaxial	4
bonner	4
monograph	4
perth	4
nonelliptical	4
presentday	4
infinitely	4
attitude	4
spheroidal	4
kuijper	4
nonconducting	4
enterprise	4
mistake	4
lowfold	4
decisionmaking	4
sallas	4
garotta	4
manin	4
rieven	4
jasper	4
departs	4
brittle	4
safely	4
encourage	4
ramos	4
vinegar	4
pod	4
evolving	4
grow	4
gallon	4
postulated	4
releasing	4
ure	4
viewpoint	4
paramount	4
shetland	4
differentiated	4
feed	4
tension	4
markley	4
ryan	4
rademakers	4
guy	4
transversal	4
dick	4
mth	4
pemex	4
guzmantla	4
prompted	4
commondepthpoint	4
wagner	4
preventing	4
tilled	4
anadarko	4
alliance	4
unsuitable	4
skip	4
impacted	4
rodney	4
emitted	4
happening	4
invoking	4
tuesday	4
dipmeter	4
venture	4
recombination	4
epicentral	4
welldeveloped	4
dietrich	4
victor	4
ox	4
rare	4
rooijen	4
semiaxes	4
const	4
parabola	4
higdons	4
dirichlet	4
meng	4
compactly	4
mswc	4
wellresolved	4
facilitating	4
alluvium	4
terrane	4
principally	4
argillite	4
afforded	4
confused	4
ubiquitous	4
chief	4
exceptionally	4
attains	4
unexpectedly	4
pohanka	4
edit	4
push	4
attraction	4
plied	4
continent	4
concentrating	4
observer	4
collar	4
infilling	4
karmutsen	4
intercalated	4
geonics	4
bench	4
meldrum	4
inconsistent	4
retrievable	4
donald	4
singly	4
multilevel	4
driver	4
radiance	4
diminish	4
gillespie	4
karousova	4
disturbing	4
kronecker	4
modifies	4
drag	4
cesium	4
volcanogenic	4
kimberlite	4
ia	4
metavolcanic	4
surroundings	4
photography	4
indistinct	4
concentric	4
proton	4
in	4
assemblage	4
volatile	4
cosmic	4
burke	4
elliott	4
jon	4
pokhriyal	4
annihilation	4
contaminate	4
crosslines	4
summarize	4
brink	4
resample	4
reversedmo	4
unavoidable	4
suboptimal	4
beeing	4
zcoordinate	4
capital	4
sichuan	4
pinchout	4
highresolving	4
xx	4
lar	4
boxcar	4
xg	4
lends	4
blurred	4
purchased	4
remedy	4
maximized	4
fullband	4
systerns	4
ical	4
nonlinearities	4
voigt	4
ear	4
parenthesis	4
private	4
imperfection	4
slide	4
robustly	4
neighbourhood	4
harsh	4
trouble	4
versatile	4
anonymous	4
canales	4
zhenli	4
youming	4
yanda	4
wise	4
decon	4
ples	4
jonathan	4
marginally	4
bassett	4
karsting	4
boulder	4
succeed	4
ling	4
purephase	4
steadystate	4
kth	4
osher	4
preprint	4
numer	4
crossvariogram	4
lowering	4
conformable	4
equiprobable	4
grasp	4
eh	4
uncoupled	4
wavevector	4
eptg	4
completes	4
twobytwo	4
zerolag	4
roc	4
riemann	4
stegun	4
ted	4
hn	4
fkquency	4
ire	4
mu	4
ethernet	4
lowcost	4
dablain	4
concurrently	4
sinica	4
boor	4
ration	4
kendall	4
synclinal	4
sublayers	4
prescribed	4
stopped	4
obliquely	4
complexscreen	4
wednesday	4
mazzotti	4
vemik	4
plugging	4
wabamun	4
vpvsl	4
join	4
pinpoint	4
sandprone	4
fairway	4
evacuation	4
periphery	4
broadly	4
pliopleistocene	4
abu	4
initiate	4
analyzer	4
lowangle	4
voogd	4
accommodated	4
tional	4
rollover	4
sb	4
wd	4
consulting	4
cincinnati	4
accident	4
synclines	4
indus	4
fullysaturated	4
carmichael	4
dryrock	4
strandenes	4
unreasonably	4
elang	4
flowed	4
conclusively	4
incentive	4
orientated	4
accretionary	4
date	4
subbasin	4
breakup	4
ipa	4
wilcox	4
hallof	4
barren	4
scromeda	4
textural	4
gneissic	4
sector	4
depiction	4
verifies	4
infield	4
yaoguo	4
userdefined	4
specifies	4
noisecontaminated	4
deliberately	4
xdirection	4
subareas	4
macnae	4
preconvolved	4
positivity	4
menke	4
blanked	4
polzer	4
mim	4
platelet	4
clayfree	4
milton	4
greenberg	4
see	4
beta	4
traversing	4
tfmmip	4
jakosky	4
siegel	4
hp	4
hmod	4
fiom	4
facilitated	4
rn	4
infiltration	4
landslide	4
aerosol	4
urban	4
isolating	4
identifiable	4
grande	4
nonvertical	4
shuck	4
balch	4
bimodal	4
hasbrouck	4
deepseated	4
premesozoic	4
appreciable	4
uplift	4
unambiguously	4
aromatic	4
undergoes	4
ingber	4
poissons	4
twoparameter	4
metropolis	4
unrealistically	4
planelayer	4
laptop	4
indepth	4
dz	4
heaviside	4
symmetrically	4
dong	4
geldart	4
turbidites	4
hornby	4
endmember	4
fortunate	4
complicating	4
wi	4
initiating	4
ata	4
layman	4
capped	4
focussed	4
multiazimuth	4
morgantown	4
criticality	4
precursor	4
nmodmo	4
bergen	4
upstream	4
crosscorrelated	4
hermann	4
realizing	4
seismotrace	4
layersolid	4
cgs	4
cowan	4
naudy	4
judgement	4
valenta	4
sudden	4
cope	4
jessell	4
spi	4
jeffrey	4
horizontalgradient	4
greyscale	4
tone	4
trademark	4
intention	4
tielines	4
passband	4
namibia	4
stefan	4
hannover	4
bernd	4
traynin	4
asymmetrical	4
anorthositegabbro	4
plouff	4
sparseness	4
kamineni	4
bouger	4
gradiometer	4
gelinsky	4
ow	4
poroelasticity	4
auto	4
biots	4
bmbf	4
northcentral	4
subducting	4
nwtrending	4
mae	4
peninsula	4
polachan	4
thai	4
nationwide	4
hatch	4
equator	4
phitsanulok	4
knox	4
wakefield	4
bangkok	4
spec	4
subside	4
icesounding	4
seismicreflection	4
damaske	4
aerogeophysics	4
skm	4
mccafferty	4
saltus	4
dd	4
cooper	4
acad	4
obeys	4
manufacturer	4
agreed	4
craig	4
deform	4
holland	4
biological	4
wintz	4
hindered	4
deculturing	4
yegua	4
photographic	4
retains	4
wllected	4
regularizing	4
vandecar	4
snieder	4
golub	4
embayment	4
cuer	4
quantifies	4
sized	4
tal	4
uncorrected	4
depressed	4
amplitudefrequency	4
lang	4
chakraborty	4
concise	4
segj	4
trorey	4
simplifying	4
troreytheory	4
universite	4
instructive	4
collaboration	4
radonfourier	4
destroyed	4
classify	4
disparity	4
providence	4
pervasive	4
equated	4
benefited	4
isox	4
graylevel	4
characterizes	4
assemble	4
discard	4
gulunay	4
honored	4
balog	4
burrus	4
mobley	4
wombell	4
cyclic	4
timeoffset	4
martinez	4
wormy	4
equating	4
falling	4
rsi	4
fnyq	4
quasirandom	4
inputdriven	4
tracebytrace	4
dfg	4
fuchs	4
precondition	4
splitspread	4
mitigated	4
equalize	4
manager	4
crossplane	4
pi	4
spreadlengths	4
y	4
onaxis	4
timerelated	4
derives	4
pennyshaped	4
mirror	4
threelayer	4
nonhyperbolicmoveout	4
recast	4
dale	4
overseas	4
nonhyperbolicity	4
longperiod	4
constrains	4
prevailingly	4
gcm	4
pencik	4
emmerich	4
finitedifferences	4
halliburton	4
slanted	4
scheuer	4
hadley	4
resnick	4
suitability	4
laplace	4
undulation	4
fr	4
beresford	4
mosher	4
wanted	4
shaw	4
eigensections	4
erratic	4
verticalcomponent	4
henry	4
bjorn	4
eltime	4
divergent	4
mason	4
orient	4
sixteen	4
lithosphere	4
zhong	4
svelocities	4
straightray	4
aiming	4
entering	4
convertedwaves	4
obtainable	4
sierra	4
debski	4
drufuca	4
bourgeois	4
mandatory	4
argued	4
gilbert	4
luis	4
guillaume	4
enjoyed	4
boosted	4
stem	4
alain	4
debate	4
oral	4
glauconite	4
maximumdelay	4
vibratory	4
reconstructs	4
cdpgather	4
cdpgathers	4
sacrificing	4
rendition	4
wickerhauser	4
sults	4
tive	4
meansquare	4
decoder	4
nat	4
fei	4
brislawn	4
compressiondecompression	4
prohibit	4
weighs	4
nearborehole	4
luo	4
persist	4
unbiased	4
gg	4
lane	4
rob	4
spreadlength	4
lacking	4
benefitted	4
timeinvariant	4
combee	4
channek	4
integrates	4
favorably	4
musgrave	4
hart	4
exacerbated	4
distinguishes	4
warm	4
enlargement	4
commonreceiveroffset	4
fre	4
rid	4
rollins	4
dunham	4
plona	4
friction	4
jizba	4
contradictory	4
aluminum	4
meadow	4
keith	4
muscovite	4
vaughan	4
molecular	4
compositional	4
tightly	4
ali	4
graduate	4
electrolyte	4
mechanically	4
poured	4
externally	4
boer	4
quarry	4
triggered	4
nam	4
brandt	4
byerlee	4
cent	4
pcpp	4
saturants	4
kane	4
finelayering	4
granted	4
ferent	4
ydirection	4
replaces	4
flatness	4
parameterizations	4
avaavo	4
depthdependent	4
wellestablished	4
overlooked	4
crosscorrelations	4
astronomical	4
seismol	4
larson	4
lithostratigraphic	4
overpressured	4
shallowwater	4
vintage	4
conforms	4
shaley	4
advancement	4
vastly	4
porespace	4
substance	4
climate	4
kvenvolden	4
dallimore	4
enter	4
biondo	4
brings	4
simulator	4
incompressibility	4
envision	4
xiaodong	4
topic	4
curtain	4
eighth	4
observes	4
charged	4
justifiable	4
scholte	4
preparing	4
gluck	4
geman	4
dequirez	4
welltoseismic	4
leon	4
adverse	4
appeal	4
gale	4
companion	4
quasip	4
linearizing	4
ban	4
ani	4
decouple	4
mmavo	4
qsqs	4
qptoqp	4
dotdashed	4
hood	4
approximative	4
gr	4
turkey	4
buttonpatch	4
basemap	4
topographically	4
pk	4
hugh	4
clustering	4
comply	4
pulsed	4
raster	4
adjustable	4
avp	4
mispositioning	4
norge	4
muller	4
anticipate	4
fasnacht	4
tar	4
bnp	4
